"","ID","Advertiser.ID","Media.Plans.Filter...Categories","Campaign.Campaign.Category...Campaign.Category...ID","Campaign.Type","Manager.ID","Management.Percent.Fee","Is.Utm.Enabled","Publish.Period.Start","Budget","Quality.Of.Advertise","Quality.Of.Business","Is.Official","Is.Short.Link.Enabled","Is.Competition.Or.Has.Award"
"6183",16193,48815,"مادر",3,"REACH",47,10,"True","2022-02-26",1000000,5,4,"True","True","True"
"6184",16193,48815,"مادر",35,"REACH",47,10,"True","2022-02-26",1000000,5,4,"True","True","True"
"6204",13154,35263,"یادگیری",19,"INFLUENCE",47,10,"True","2022-01-09",0,4,4,"True","True","False"
"6236",6641,12995,"مد",3,"INFLUENCE",20,10,"True","2021-08-11",0,4,4,"True","True","False"
"6237",6641,12995,"مد",15,"INFLUENCE",20,10,"True","2021-08-11",0,4,4,"True","True","False"
"6275",16762,54987,"پزشکی",9,"INFLUENCE",86,10,"True","2022-03-09",0,5,6,"True","True","False"
"6276",13716,44816,"بازی",28,"INFLUENCE",47,10,"True","2022-01-19",0,7,6,"True","True","False"
"6277",13716,44816,"بازی",7,"INFLUENCE",47,10,"True","2022-01-19",0,7,6,"True","True","False"
"6296",13369,42746,"طنز",6,"REACH",69,10,"True","2022-01-10",0,7,6,"True","True","True"
"6329",11631,10186,"طنز",29,"REACH",25,10,"True","2021-12-13",0,8,10,"True","True","False"
"6335",16691,53083,"کارآفرینی",8,"INFLUENCE",95,10,"True","2022-03-12",0,5,6,"True","True","False"
"6369",2378,6824,"عکاسی",9,"REACH",5,10,"True","2020-12-06",0,7,7,"True","True","False"
"6371",2895,8369,"سرگرمی",26,"REACH",5,10,"True","2021-01-02",0,6,8,"True","True","False"
"6391",3845,5953,"تغذیه",28,"REACH",23,10,"True","2021-02-26",0,5,6,"True","True","False"
"6398",3933,11277,"خودرو",19,"REACH",23,10,"True","2021-03-06",0,4,6,"True","True","False"
"6399",3855,7921,"آشپزی",3,"REACH",25,10,"True","2021-02-28",0,5,6,"True","True","False"
"6403",3897,4657,"سفر",22,"REACH",23,10,"True","2021-03-03",0,4,5,"True","True","False"
"6405",4090,11463,"ورزش",20,"REACH",23,10,"True","2021-03-29",0,6,6,"True","True","False"
"6410",4234,12632,"اطلاعات",15,"REACH",28,10,"True","2021-04-05",0,6,5,"True","True","False"
"6414",13380,29740,"آرایشی",5,"INFLUENCE",47,10,"True","2022-01-14",0,7,6,"True","True","False"
"6415",4254,12863,"آموزش",8,"REACH",28,10,"True","2021-04-07",0,6,6,"True","True","False"
"6450",4738,14586,"مالی",11,"REACH",28,10,"True","2021-05-10",0,6,7,"True","True","False"
"6468",4946,14068,"آموزش",15,"REACH",23,10,"True","2021-05-19",0,7,4,"True","True","False"
"6478",5374,16406,"خانواده",15,"REACH",28,10,"True","2021-06-14",0,7,6,"True","True","False"
"6488",5500,17432,"آموزش",5,"REACH",28,10,"True","2021-06-20",0,5,5,"True","True","False"
"6493",5553,16440,"مالی",19,"REACH",23,10,"True","2021-06-22",0,4,5,"True","True","False"
"6494",5553,16440,"مالی",11,"REACH",23,10,"True","2021-06-22",0,4,5,"True","True","False"
"6497",5389,9167,"سرگرمی",6,"REACH",16,10,"True","2021-06-14",0,4,4,"True","True","True"
"6511",6178,21578,"فیلم",34,"REACH",28,10,"True","2021-07-16",0,5,5,"True","True","False"
"6520",6342,22381,"خانه",28,"REACH",28,10,"True","2021-07-20",0,5,6,"True","True","True"
"6529",13957,31189,"مدلینگ",34,"REACH",86,10,"True","2022-01-22",0,8,7,"True","True","False"
"6530",6985,4845,"آموزش",8,"REACH",16,10,"True","2021-08-12",0,5,5,"True","True","False"
"6546",6958,23544,"اخبار",11,"REACH",23,10,"True","2021-08-11",0,6,7,"True","True","False"
"6566",7759,2146,"مادر",15,"REACH",16,10,"True","2021-09-12",0,8,8,"True","True","True"
"6572",8608,23762,"خودرو",28,"REACH",16,10,"True","2021-10-05",0,5,5,"True","True","False"
"6577",8607,27009,"مالی",11,"REACH",5,10,"True","2021-10-05",0,6,6,"True","True","False"
"6582",8656,21885,"مادر",3,"REACH",16,10,"True","2021-10-09",0,7,7,"True","True","False"
"6584",8987,16290,"مادر",6,"REACH",16,10,"True","2021-10-18",0,5,5,"True","True","True"
"6593",9092,27471,"آموزش",19,"REACH",23,10,"True","2021-10-20",0,6,6,"True","True","False"
"6594",9000,27041,"کتاب",27,"REACH",16,10,"True","2021-10-18",0,6,5,"True","True","False"
"6612",9452,27871,"توصیه",15,"REACH",16,10,"True","2021-11-02",0,9,7,"True","True","False"
"6618",11016,35791,"بازی",19,"REACH",67,10,"False","2021-12-06",0,4,4,"True","True","False"
"6646",14118,45437,"خانواده",33,"REACH",86,10,"True","2022-01-23",0,3,4,"True","True","False"
"6690",7823,25495,"مادر",2,"INFLUENCE",47,10,"True","2021-10-10",0,2,2,"True","True","False"
"6709",13903,36146,"مدلینگ",3,"REACH",67,10,"True","2022-01-19",0,5,7,"True","True","False"
"6710",13903,36146,"مدلینگ",32,"REACH",67,10,"True","2022-01-19",0,5,7,"True","True","False"
"6722",13924,8891,"سبک",9,"INFLUENCE",86,10,"True","2022-01-23",0,6,6,"True","True","False"
"6723",9757,29485,"موسیقی",32,"REACH",59,10,"True","2021-11-10",0,8,6,"True","True","False"
"6792",10697,2717,"اقتصادی",5,"REACH",59,10,"True","2021-12-01",0,6,6,"True","True","False"
"6817",12462,30261,"آرایشی",36,"REACH",57,10,"True","2021-12-27",0,5,5,"True","True","False"
"6832",13314,44683,"مذهبی",31,"REACH",67,10,"True","2022-01-10",0,4,4,"True","True","True"
"6875",17142,24896,"مادر",3,"REACH",95,10,"True","2022-03-12",0,7,7,"True","True","False"
"6889",20547,22018,"تغذیه",32,"REACH",116,0,"True","2022-05-29",1000000,4,5,"True","True","False"
"6967",13463,26287,"آشپزی",12,"REACH",63,10,"True","2022-01-12",0,5,5,"True","True","False"
"7055",13918,43511,"سبک",6,"INFLUENCE",86,10,"True","2022-01-22",0,4,7,"True","True","True"
"7077",14238,46250,"وسایل",9,"INFLUENCE",47,10,"True","2022-01-29",0,6,5,"True","True","False"
"7101",14211,44816,"وسایل",28,"REACH",47,10,"True","2022-01-24",0,7,6,"True","True","False"
"7102",14211,44816,"وسایل",7,"REACH",47,10,"True","2022-01-24",0,7,6,"True","True","False"
"7123",13346,45625,"وسایل",7,"INFLUENCE",47,10,"True","2022-01-13",0,4,4,"True","True","False"
"7134",13354,35413,"ورزشی",6,"INFLUENCE",86,10,"True","2022-01-13",0,6,6,"True","True","False"
"7230",13276,31766,"سفر",20,"INFLUENCE",47,10,"True","2022-01-15",0,6,6,"True","True","False"
"7238",8434,24555,"توصیه",5,"REACH",16,10,"True","2021-10-18",0,6,6,"True","True","False"
"7239",8434,24555,"توصیه",8,"REACH",16,10,"True","2021-10-18",0,6,6,"True","True","False"
"7254",16147,50899,"آرایشی",36,"REACH",47,10,"True","2022-02-24",0,4,4,"True","True","False"
"7266",14271,45741,"رمزارز",19,"REACH",16,10,"True","2022-01-25",0,8,7,"True","True","False"
"7320",7788,13268,"خودرو",9,"REACH",5,10,"True","2021-09-25",0,7,6,"True","True","False"
"7334",7293,22009,"آشپزی",8,"INFLUENCE",47,10,"True","2021-08-26",0,6,6,"True","True","False"
"7335",7293,22009,"آشپزی",12,"INFLUENCE",47,10,"True","2021-08-26",0,6,6,"True","True","False"
"7461",7801,25462,"سبک",3,"REACH",25,10,"True","2021-09-13",0,5,6,"True","True","False"
"7950",6464,14801,"ورزش",6,"REACH",23,10,"True","2021-07-25",0,6,7,"True","True","False"
"8398",7504,23366,"خانواده",8,"INFLUENCE",47,10,"True","2021-09-02",0,4,4,"True","True","False"
"8399",7504,23366,"خانواده",27,"INFLUENCE",47,10,"True","2021-09-02",0,4,4,"True","True","False"
"8779",17221,48894,"طنز",31,"REACH",69,10,"True","2022-03-14",0,7,7,"True","True","False"
"9114",4256,11946,"طنز",8,"INFLUENCE",20,10,"True","2021-04-07",0,6,7,"True","True","False"
"9286",3875,10641,"آشپزی",12,"REACH",23,10,"True","2021-03-04",0,4,4,"True","True","True"
"9307",10358,11299,"مادر",1,"REACH",25,10,"True","2021-11-24",0,4,5,"True","True","False"
"9308",10358,11299,"مادر",6,"REACH",25,10,"True","2021-11-24",0,4,5,"True","True","False"
"9797",7005,17382,"خانواده",8,"REACH",23,10,"False","2021-09-13",0,7,6,"True","True","False"
"9798",7005,17382,"خانواده",2,"REACH",23,10,"False","2021-09-13",0,7,6,"True","True","False"
"9993",7023,13945,"سفر",26,"REACH",5,10,"True","2021-08-15",0,6,5,"True","True","False"
"10255",17262,54986,"عمومی",22,"REACH",59,10,"True","2022-03-14",0,7,7,"True","True","False"
"10331",4068,9036,"آشپزی",29,"REACH",28,10,"True","2021-03-16",0,6,6,"True","True","False"
"10412",4998,10242,"سبک",27,"REACH",16,10,"True","2021-05-22",0,4,5,"True","True","False"
"11070",5548,18449,"سفر",22,"REACH",16,10,"True","2021-06-22",0,6,7,"True","True","True"
"11111",4013,11527,"سفر",22,"REACH",23,10,"True","2021-03-11",0,4,5,"True","True","False"
"11113",12986,11527,"مالی",22,"REACH",57,10,"True","2022-01-04",0,5,5,"True","True","False"
"11144",16151,52559,"مادر",33,"REACH",63,10,"True","2022-02-24",0,5,6,"True","True","False"
"11378",6096,17248,"آموزش",34,"INFLUENCE",20,10,"True","2021-07-15",0,7,7,"True","True","False"
"11453",11743,36692,"سبک",6,"REACH",25,10,"True","2021-12-18",0,5,5,"True","True","False"
"11459",4025,11569,"خودرو",24,"REACH",23,10,"True","2021-03-12",0,4,4,"True","True","False"
"11581",5989,20802,"مادر",2,"INFLUENCE",25,10,"False","2021-10-09",0,4,6,"True","True","False"
"12092",10415,11671,"دانستنی",11,"REACH",5,10,"True","2021-11-24",0,6,6,"True","True","False"
"12184",10360,31203,"مادر",1,"REACH",47,10,"True","2021-11-25",0,4,4,"True","True","True"
"12264",5372,4235,"مالی",7,"REACH",16,10,"True","2021-06-14",0,7,9,"True","True","False"
"12265",5372,4235,"مالی",9,"REACH",16,10,"True","2021-06-14",0,7,9,"True","True","False"
"12326",7961,25709,"سبک",2,"INFLUENCE",25,10,"True","2021-09-19",0,5,4,"True","True","False"
"12327",7961,25709,"سبک",1,"INFLUENCE",25,10,"True","2021-09-19",0,5,4,"True","True","False"
"12464",9211,28484,"خودرو",29,"REACH",5,10,"True","2021-10-26",0,8,8,"True","True","False"
"12553",4150,11911,"خانه",33,"INFLUENCE",16,10,"True","2021-04-03",0,6,7,"True","True","True"
"12806",15055,47274,"رمزارز",19,"REACH",69,10,"True","2022-02-07",0,7,7,"True","True","False"
"13210",7567,13678,"آشپزی",21,"REACH",20,10,"True","2021-09-05",0,8,7,"True","True","True"
"13211",7567,13678,"آشپزی",2,"REACH",20,10,"True","2021-09-05",0,8,7,"True","True","True"
