"","ID","Media.App.Media...Media...Publisher.ID","Total.Likes","Total.Views","Price","Total.Interactions","Total.Reach","Publisher.Price","Media.Plan.Price","Has.Paid.Partnership","Media.App.Media.Plan...Media.Plan...Content.Type","Media.App.Media.Plan...Media.Plan...Campaign.Type","Media.App.Media.Plan...Media.Plan...Is.Vip","Media.App.Media.Category...Media.Category...ID","Media.App.Media...Media...Is.Influencer","Media.App.Media...Media...Is.Private","Media.App.Media...Media...Is.Celebrity","Media.App.Media.Category...Media.Category...Title"
"93543",2219770,32109,2094,11568,270308,2157,30571,160500,8842,"False","POST","REACH","False",31,"False","False","False","News"
"93544",2219770,32109,2094,11568,270308,2157,30571,160500,8842,"False","POST","REACH","False",22,"False","False","False","Sports"
"93587",1070009,32109,1593,0,147475,1648,22450,112000,6991,"True","POST","REACH","False",31,"False","False","False","News"
"93588",1070009,32109,1593,0,147475,1648,22450,112000,6991,"True","POST","REACH","False",22,"False","False","False","Sports"
"94187",2433414,32109,581,4086,173203,673,21365,94500,10107,"False","POST","REACH","False",31,"False","False","False","News"
"94188",2433414,32109,581,4086,173203,673,21365,94500,10107,"False","POST","REACH","False",22,"False","False","False","Sports"
"94745",2145437,32109,1611,7259,241189,1635,26530,125500,9523,"False","POST","REACH","False",31,"False","False","False","News"
"94746",2145437,32109,1611,7259,241189,1635,26530,125500,9523,"False","POST","REACH","False",22,"False","False","False","Sports"
"94838",1424939,32109,142,0,174050,153,22387,91000,10000,"True","POST","REACH","False",31,"False","False","False","News"
"94839",1424939,32109,142,0,174050,153,22387,91000,10000,"True","POST","REACH","False",22,"False","False","False","Sports"
"95029",2418399,32109,730,4734,116279,758,22580,55500,11538,"False","POST","REACH","False",31,"False","False","False","News"
"95030",2418399,32109,730,4734,116279,758,22580,55500,11538,"False","POST","REACH","False",22,"False","False","False","Sports"
"95397",1258266,32109,2084,0,214080,2622,40561,207000,5278,"True","POST","REACH","False",31,"False","False","False","News"
"95398",1258266,32109,2084,0,214080,2622,40561,207000,5278,"True","POST","REACH","False",22,"False","False","False","Sports"
"95751",1934295,32109,1188,0,246963,1300,26574,133500,9731,"True","POST","REACH","False",31,"False","False","False","News"
"95752",1934295,32109,1188,0,246963,1300,26574,133500,9731,"True","POST","REACH","False",22,"False","False","False","Sports"
"96495",1661327,32109,198,1210,120008,1529,80597,419500,1489,"True","POST","REACH","False",31,"False","False","False","News"
"96496",1661327,32109,198,1210,120008,1529,80597,419500,1489,"True","POST","REACH","False",22,"False","False","False","Sports"
"96589",1653917,32109,950,0,166290,1066,24081,81500,10000,"False","POST","REACH","False",31,"False","False","False","News"
"96590",1653917,32109,950,0,166290,1066,24081,81500,10000,"False","POST","REACH","False",22,"False","False","False","Sports"
"96635",1668452,32109,940,0,187936,1031,23790,103000,9523,"True","POST","REACH","False",31,"False","False","False","News"
"96636",1668452,32109,940,0,187936,1031,23790,103000,9523,"True","POST","REACH","False",22,"False","False","False","Sports"
"97095",2313741,32109,1683,13543,292428,1914,26970,147000,10975,"False","POST","REACH","False",31,"False","False","False","News"
"97096",2313741,32109,1683,13543,292428,1914,26970,147000,10975,"False","POST","REACH","False",22,"False","False","False","Sports"
"97279",1842896,32109,1427,9713,283930,1526,28393,149500,10000,"True","POST","REACH","False",31,"False","False","False","News"
"97280",1842896,32109,1427,9713,283930,1526,28393,149500,10000,"True","POST","REACH","False",22,"False","False","False","Sports"
"97490",2008614,32109,1110,6502,136751,1164,26568,119500,6028,"True","POST","REACH","False",31,"False","False","False","News"
"97491",2008614,32109,1110,6502,136751,1164,26568,119500,6028,"True","POST","REACH","False",22,"False","False","False","Sports"
"98521",2026704,32109,824,0,213258,1088,26494,118000,9523,"True","POST","REACH","False",31,"False","False","False","News"
"98522",2026704,32109,824,0,213258,1088,26494,118000,9523,"True","POST","REACH","False",22,"False","False","False","Sports"
"98591",1920424,32109,1087,5441,159783,1202,26508,123500,6799,"True","POST","REACH","False",31,"False","False","False","News"
"98592",1920424,32109,1087,5441,159783,1202,26508,123500,6799,"True","POST","REACH","False",22,"False","False","False","Sports"
"98788",2281021,32109,2249,11150,385724,2366,40117,211000,9615,"False","POST","REACH","False",31,"False","False","False","News"
"98789",2281021,32109,2249,11150,385724,2366,40117,211000,9615,"False","POST","REACH","False",22,"False","False","False","Sports"
"99046",2121673,32109,961,3952,229910,1011,26722,114000,10000,"False","POST","REACH","False",31,"False","False","False","News"
"99047",2121673,32109,961,3952,229910,1011,26722,114000,10000,"False","POST","REACH","False",22,"False","False","False","Sports"
"100055",2202572,32109,1607,7071,242070,1628,26567,120000,10000,"False","POST","REACH","False",31,"False","False","False","News"
"100056",2202572,32109,1607,7071,242070,1628,26567,120000,10000,"False","POST","REACH","False",22,"False","False","False","Sports"
"100296",2266873,32109,1754,7866,314343,1850,32693,172000,9615,"False","POST","REACH","False",31,"False","False","False","News"
"100297",2266873,32109,1754,7866,314343,1850,32693,172000,9615,"False","POST","REACH","False",22,"False","False","False","Sports"
"100733",2528989,32109,814,0,126998,843,19243,61000,11538,"False","POST","REACH","False",31,"False","False","False","News"
"100734",2528989,32109,814,0,126998,843,19243,61000,11538,"False","POST","REACH","False",22,"False","False","False","Sports"
"100814",2478185,32109,716,0,99632,764,20694,49500,11111,"False","POST","REACH","False",31,"False","False","False","News"
"100815",2478185,32109,716,0,99632,764,20694,49500,11111,"False","POST","REACH","False",22,"False","False","False","Sports"
"101256",2292336,32109,1275,0,315930,1370,31593,166000,10000,"False","POST","REACH","False",31,"False","False","False","News"
"101257",2292336,32109,1275,0,315930,1370,31593,166000,10000,"False","POST","REACH","False",22,"False","False","False","Sports"
"101353",2404021,32109,841,0,170331,930,23061,84500,11111,"False","POST","REACH","False",31,"False","False","False","News"
"101354",2404021,32109,841,0,170331,930,23061,84500,11111,"False","POST","REACH","False",22,"False","False","False","Sports"
"101474",2403768,32109,929,0,171709,989,23051,85000,11111,"False","POST","REACH","False",31,"False","False","False","News"
"101475",2403768,32109,929,0,171709,989,23051,85000,11111,"False","POST","REACH","False",22,"False","False","False","Sports"
"101619",2434931,32109,1385,18598,261033,1535,25097,138500,10401,"False","POST","REACH","False",31,"False","False","False","News"
"101620",2434931,32109,1385,18598,261033,1535,25097,138500,10401,"False","POST","REACH","False",22,"False","False","False","Sports"
"103313",2449466,32109,813,4265,114491,880,22113,55000,11538,"False","POST","REACH","False",31,"False","False","False","News"
"103314",2449466,32109,813,4265,114491,880,22113,55000,11538,"False","POST","REACH","False",22,"False","False","False","Sports"
"104191",1357460,32109,1033,4056,154386,1050,22387,89500,9000,"True","POST","REACH","False",31,"False","False","False","News"
"104192",1357460,32109,1033,4056,154386,1050,22387,89500,9000,"True","POST","REACH","False",22,"False","False","False","Sports"
"104213",1057235,32109,1183,5095,142968,1210,21264,95000,8000,"True","POST","REACH","False",31,"False","False","False","News"
"104214",1057235,32109,1183,5095,142968,1210,21264,95000,8000,"True","POST","REACH","False",22,"False","False","False","Sports"
"104579",1593890,32109,1545,0,264662,1665,29071,151500,9104,"True","POST","REACH","False",31,"False","False","False","News"
"104580",1593890,32109,1545,0,264662,1665,29071,151500,9104,"True","POST","REACH","False",22,"False","False","False","Sports"
"105082",1928208,32109,1092,4731,189361,1302,26414,129000,7736,"True","POST","REACH","False",31,"False","False","False","News"
"105083",1928208,32109,1092,4731,189361,1302,26414,129000,7736,"True","POST","REACH","False",22,"False","False","False","Sports"
"105151",1173179,32109,1475,0,200184,1540,25023,128000,8000,"True","POST","REACH","False",31,"False","False","False","News"
"105152",1173179,32109,1475,0,200184,1540,25023,128000,8000,"True","POST","REACH","False",22,"False","False","False","Sports"
"105384",2413495,32109,810,0,161191,899,22590,89000,9971,"False","POST","REACH","False",31,"False","False","False","News"
"105385",2413495,32109,810,0,161191,899,22590,89000,9971,"False","POST","REACH","False",22,"False","False","False","Sports"
"105792",1064267,32109,1694,0,172689,1727,22468,119500,7686,"True","POST","REACH","False",31,"False","False","False","News"
"105793",1064267,32109,1694,0,172689,1727,22468,119500,7686,"True","POST","REACH","False",22,"False","False","False","Sports"
"105799",1969405,32109,1079,5934,41627,1150,26644,122000,1798,"True","POST","REACH","False",31,"False","False","False","News"
"105800",1969405,32109,1079,5934,41627,1150,26644,122000,1798,"True","POST","REACH","False",22,"False","False","False","Sports"
"106530",2622984,32109,1340,0,249831,1407,20702,124500,12068,"False","POST","REACH","False",31,"False","False","False","News"
"106531",2622984,32109,1340,0,249831,1407,20702,124500,12068,"False","POST","REACH","False",22,"False","False","False","Sports"
"107257",2636258,32109,794,0,170472,836,18278,85500,12000,"False","POST","REACH","False",31,"False","False","False","News"
"107258",2636258,32109,794,0,170472,836,18278,85500,12000,"False","POST","REACH","False",22,"False","False","False","Sports"
"108031",2811929,32109,940,0,175953,951,18892,144500,10969,"False","POST","REACH","False",31,"False","False","False","News"
"108032",2811929,32109,940,0,175953,951,18892,144500,10969,"False","POST","REACH","False",22,"False","False","False","Sports"
"110170",2812891,32109,836,0,120032,847,18968,120500,8000,"False","POST","REACH","False",31,"False","False","False","News"
"110171",2812891,32109,836,0,120032,847,18968,120500,8000,"False","POST","REACH","False",22,"False","False","False","Sports"
"110940",2626657,32109,783,0,227868,819,18989,114000,12000,"False","POST","REACH","False",31,"False","False","False","News"
"110941",2626657,32109,783,0,227868,819,18989,114000,12000,"False","POST","REACH","False",22,"False","False","False","Sports"
"111438",2893170,32109,736,0,60544,799,17456,91000,6007,"False","POST","REACH","False",31,"False","False","False","News"
"111439",2893170,32109,736,0,60544,799,17456,91000,6007,"False","POST","REACH","False",22,"False","False","False","Sports"
"111464",2671697,32109,2203,0,257623,2234,31653,190000,8139,"False","POST","REACH","False",31,"False","False","False","News"
"111465",2671697,32109,2203,0,257623,2234,31653,190000,8139,"False","POST","REACH","False",22,"False","False","False","Sports"
"112410",2612471,32109,940,0,219577,1043,21777,131000,10083,"False","POST","REACH","False",31,"False","False","False","News"
"112411",2612471,32109,940,0,219577,1043,21777,131000,10083,"False","POST","REACH","False",22,"False","False","False","Sports"
"114742",2846462,32109,775,0,129852,811,17817,120000,9767,"False","POST","REACH","False",31,"False","False","False","News"
"114743",2846462,32109,775,0,129852,811,17817,120000,9767,"False","POST","REACH","False",22,"False","False","False","Sports"
"115117",2777084,32109,882,0,192743,949,17435,157000,11055,"False","POST","REACH","False",31,"False","False","False","News"
"115118",2777084,32109,882,0,192743,949,17435,157000,11055,"False","POST","REACH","False",22,"False","False","False","Sports"
"115144",2779677,32109,817,0,156338,829,12658,114000,12351,"False","POST","REACH","False",31,"False","False","False","News"
"115145",2779677,32109,817,0,156338,829,12658,114000,12351,"False","POST","REACH","False",22,"False","False","False","Sports"
"115163",2787012,32109,916,0,293863,979,25647,231000,11458,"False","POST","REACH","False",31,"False","False","False","News"
"115164",2787012,32109,916,0,293863,979,25647,231000,11458,"False","POST","REACH","False",22,"False","False","False","Sports"
"115167",2790734,32109,1234,0,301985,1303,25328,228000,11923,"False","POST","REACH","False",31,"False","False","False","News"
"115168",2790734,32109,1234,0,301985,1303,25328,228000,11923,"False","POST","REACH","False",22,"False","False","False","Sports"
"115174",2795733,32109,986,0,237660,1051,22303,201000,10656,"False","POST","REACH","False",31,"False","False","False","News"
"115175",2795733,32109,986,0,237660,1051,22303,201000,10656,"False","POST","REACH","False",22,"False","False","False","Sports"
"115545",2749811,32109,1514,0,227916,1554,18833,169500,12102,"False","POST","REACH","False",31,"False","False","False","News"
"115546",2749811,32109,1514,0,227916,1554,18833,169500,12102,"False","POST","REACH","False",22,"False","False","False","Sports"
"118738",2779942,32109,1666,0,247390,1775,39039,351500,6337,"False","POST","REACH","False",31,"False","False","False","News"
"118739",2779942,32109,1666,0,247390,1775,39039,351500,6337,"False","POST","REACH","False",22,"False","False","False","Sports"
"119006",2812694,32109,1163,0,211980,1177,18968,159000,12000,"False","POST","REACH","False",31,"False","False","False","News"
"119007",2812694,32109,1163,0,211980,1177,18968,159000,12000,"False","POST","REACH","False",22,"False","False","False","Sports"
"119101",2918330,32109,807,0,130092,853,17262,98000,12000,"False","POST","REACH","False",31,"False","False","False","News"
"119102",2918330,32109,807,0,130092,853,17262,98000,12000,"False","POST","REACH","False",22,"False","False","False","Sports"
"119866",2784052,32109,1207,0,209262,1273,16741,151000,12500,"False","POST","REACH","False",31,"False","False","False","News"
"119867",2784052,32109,1207,0,209262,1273,16741,151000,12500,"False","POST","REACH","False",22,"False","False","False","Sports"
"2676",2790802,24798,54,0,65000,54,1573,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"2677",2790802,24798,54,0,65000,54,1573,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"2678",2790802,24798,54,0,65000,54,1573,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"6330",2684546,24798,34,0,65000,72,1541,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"6331",2684546,24798,34,0,65000,72,1541,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"6332",2684546,24798,34,0,65000,72,1541,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"9663",2877561,24798,34,0,65000,75,1547,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"9664",2877561,24798,34,0,65000,75,1547,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"9665",2877561,24798,34,0,65000,75,1547,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"15020",2918028,24798,28,0,65000,62,1788,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"15021",2918028,24798,28,0,65000,62,1788,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"15022",2918028,24798,28,0,65000,62,1788,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"16430",1157051,24798,88,615,65000,29,2234,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"16431",1157051,24798,88,615,65000,29,2234,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"16432",1157051,24798,88,615,65000,29,2234,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"22817",1153676,24798,179,0,27201,193,4652,24500,6219,"False","POST","REACH","False",93,"False","False","False","Cook"
"22818",1153676,24798,179,0,27201,193,4652,24500,6219,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"22819",1153676,24798,179,0,27201,193,4652,24500,6219,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"24528",2850516,24798,24,0,65000,73,1024,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"24529",2850516,24798,24,0,65000,73,1024,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"24530",2850516,24798,24,0,65000,73,1024,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"30405",2661922,24798,47,0,65000,48,3377,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"30406",2661922,24798,47,0,65000,48,3377,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"30407",2661922,24798,47,0,65000,48,3377,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"31935",2709140,24798,44,0,65000,96,1940,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"31936",2709140,24798,44,0,65000,96,1940,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"31937",2709140,24798,44,0,65000,96,1940,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"35619",2987542,24798,7,0,65000,9,3166,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"35620",2987542,24798,7,0,65000,9,3166,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"35621",2987542,24798,7,0,65000,9,3166,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"39839",2890668,24798,31,0,65000,69,1465,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"39840",2890668,24798,31,0,65000,69,1465,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"39841",2890668,24798,31,0,65000,69,1465,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"44529",2720624,24798,51,0,65000,63,3818,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"44530",2720624,24798,51,0,65000,63,3818,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"44531",2720624,24798,51,0,65000,63,3818,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"48482",2843490,24798,56,0,65000,117,2310,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"48483",2843490,24798,56,0,65000,117,2310,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"48484",2843490,24798,56,0,65000,117,2310,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"49326",2154844,24798,254,4450,53193,334,9705,54500,5481,"False","POST","REACH","False",93,"False","False","False","Cook"
"49327",2154844,24798,254,4450,53193,334,9705,54500,5481,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"49328",2154844,24798,254,4450,53193,334,9705,54500,5481,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"50519",2939126,24798,29,0,65000,34,1358,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"50520",2939126,24798,29,0,65000,34,1358,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"50521",2939126,24798,29,0,65000,34,1358,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"52427",2675092,24798,65,0,65000,72,2301,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"52428",2675092,24798,65,0,65000,72,2301,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"52429",2675092,24798,65,0,65000,72,2301,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"53488",2179097,24798,18,0,65000,48,4408,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"53489",2179097,24798,18,0,65000,48,4408,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"53490",2179097,24798,18,0,65000,48,4408,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"56764",1298987,24798,102,942,65000,103,0,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"56765",1298987,24798,102,942,65000,103,0,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"56766",1298987,24798,102,942,65000,103,0,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"56982",960897,24798,271,0,65000,79,8451,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"56983",960897,24798,271,0,65000,79,8451,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"56984",960897,24798,271,0,65000,79,8451,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"57135",998341,24798,218,0,40392,234,5049,28500,8000,"False","POST","REACH","False",93,"False","False","False","Cook"
"57136",998341,24798,218,0,40392,234,5049,28500,8000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"57137",998341,24798,218,0,40392,234,5049,28500,8000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"61646",1920730,24798,113,0,39395,116,6221,25500,8780,"False","POST","REACH","False",93,"False","False","False","Cook"
"61647",1920730,24798,113,0,39395,116,6221,25500,8780,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"61648",1920730,24798,113,0,39395,116,6221,25500,8780,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"63581",1338183,24798,90,0,31870,92,4549,18000,10000,"False","POST","REACH","False",93,"False","False","False","Cook"
"63582",1338183,24798,90,0,31870,92,4549,18000,10000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"63583",1338183,24798,90,0,31870,92,4549,18000,10000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"69832",1138184,24798,128,840,19928,133,4836,14000,8000,"False","POST","REACH","False",93,"False","False","False","Cook"
"69833",1138184,24798,128,840,19928,133,4836,14000,8000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"69834",1138184,24798,128,840,19928,133,4836,14000,8000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"77590",1859244,24798,52,0,65000,60,3276,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"77591",1859244,24798,52,0,65000,60,3276,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"77592",1859244,24798,52,0,65000,60,3276,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"80542",2512641,24798,71,0,65000,147,3376,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"80543",2512641,24798,71,0,65000,147,3376,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"80544",2512641,24798,71,0,65000,147,3376,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"80688",2644095,24798,41,0,65000,42,1655,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"80689",2644095,24798,41,0,65000,42,1655,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"80690",2644095,24798,41,0,65000,42,1655,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"80958",2515733,24798,93,0,65000,93,625,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"80959",2515733,24798,93,0,65000,93,625,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"80960",2515733,24798,93,0,65000,93,625,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"83915",2603011,24798,181,0,65000,196,1426,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"83916",2603011,24798,181,0,65000,196,1426,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"83917",2603011,24798,181,0,65000,196,1426,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"83958",865923,24798,218,0,34704,240,5124,29000,6773,"False","POST","REACH","False",93,"False","False","False","Cook"
"83959",865923,24798,218,0,34704,240,5124,29000,6773,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"83960",865923,24798,218,0,34704,240,5124,29000,6773,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"85325",965668,24798,335,0,67336,486,8417,47500,8000,"False","POST","REACH","False",93,"False","False","False","Cook"
"85326",965668,24798,335,0,67336,486,8417,47500,8000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"85327",965668,24798,335,0,67336,486,8417,47500,8000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"86890",2894496,24798,39,0,65000,82,1617,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"86891",2894496,24798,39,0,65000,82,1617,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"86892",2894496,24798,39,0,65000,82,1617,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"88248",1395873,24798,198,0,59711,211,6006,34000,9942,"False","POST","REACH","False",93,"False","False","False","Cook"
"88249",1395873,24798,198,0,59711,211,6006,34000,9942,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"88250",1395873,24798,198,0,59711,211,6006,34000,9942,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"92751",711262,24798,179,1877,28000,193,3624,21000,8000,"False","POST","REACH","False",93,"False","False","False","Cook"
"92752",711262,24798,179,1877,28000,193,3624,21000,8000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"92753",711262,24798,179,1877,28000,193,3624,21000,8000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"93942",1527365,24798,170,0,51470,187,5147,29000,10000,"False","POST","REACH","False",93,"False","False","False","Cook"
"93943",1527365,24798,170,0,51470,187,5147,29000,10000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"93944",1527365,24798,170,0,51470,187,5147,29000,10000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"95740",2626535,24798,50,0,65000,51,2976,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"95741",2626535,24798,50,0,65000,51,2976,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"95742",2626535,24798,50,0,65000,51,2976,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"104047",1347553,24798,97,0,29421,148,7458,42000,3945,"False","POST","REACH","False",93,"False","False","False","Cook"
"104048",1347553,24798,97,0,29421,148,7458,42000,3945,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"104049",1347553,24798,97,0,29421,148,7458,42000,3945,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"107361",2637956,24798,113,0,65000,128,6536,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"107362",2637956,24798,113,0,65000,128,6536,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"107363",2637956,24798,113,0,65000,128,6536,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"109243",2824529,24798,67,0,65000,69,2082,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"109244",2824529,24798,67,0,65000,69,2082,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"109245",2824529,24798,67,0,65000,69,2082,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"115455",2957475,24798,32,0,65000,34,1879,65000,65000,"False","POST","REACH","False",93,"False","False","False","Cook"
"115456",2957475,24798,32,0,65000,34,1879,65000,65000,"False","POST","REACH","False",84,"False","False","False","HealthyEating"
"115457",2957475,24798,32,0,65000,34,1879,65000,65000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"1044",1940806,74822,61,604,33327,75,5526,39000,6031,"False","POST","REACH","False",93,"False","False","False","Cook"
"2343",2033919,74822,46,494,63836,54,6674,47000,9565,"False","POST","REACH","False",93,"False","False","False","Cook"
"4469",2415820,74822,212,4702,91044,297,10763,75500,8459,"False","POST","REACH","False",93,"False","False","False","Cook"
"6826",2413470,74822,277,0,137410,339,13781,96500,9971,"False","POST","REACH","False",93,"False","False","False","Cook"
"8326",2027388,74822,123,2617,47086,163,6254,44000,7529,"False","POST","REACH","False",93,"False","False","False","Cook"
"9244",2455259,74822,374,7007,111949,420,12486,87500,8966,"False","POST","REACH","False",93,"False","False","False","Cook"
"10479",2413424,74822,243,0,119652,295,12000,84000,9971,"False","POST","REACH","False",93,"False","False","False","Cook"
"10677",2266718,74822,196,2906,51344,207,7525,37500,9615,"False","POST","REACH","False",93,"False","False","False","Cook"
"11403",2858308,74822,67,0,200000,70,2391,200000,2e+05,"False","POST","REACH","False",93,"False","False","False","Cook"
"13067",2974145,74822,46,0,20575,53,6448,15500,12500,"False","POST","REACH","False",93,"False","False","False","Cook"
"13560",2982519,74822,63,0,41435,74,4294,32000,12162,"False","POST","REACH","False",93,"False","False","False","Cook"
"15403",2975141,74822,76,0,36200,79,6448,27500,12500,"False","POST","REACH","False",93,"False","False","False","Cook"
"15478",2978720,74822,143,0,47687,148,6448,36000,12500,"False","POST","REACH","False",93,"False","False","False","Cook"
"19925",1921407,74822,57,575,58979,63,7479,52500,7886,"False","POST","REACH","False",93,"False","False","False","Cook"
"20777",2760541,74822,72,0,36865,75,4269,29000,12020,"False","POST","REACH","False",93,"False","False","False","Cook"
"22854",2032752,74822,102,0,47140,119,7385,33000,10000,"False","POST","REACH","False",93,"False","False","False","Cook"
