name,type,color,_igraph_index,id
a_33885,FALSE,red,1713,1713
a_33887,FALSE,red,1714,1714
a_3390,FALSE,red,1715,1715
a_33918,FALSE,red,1716,1716
a_33995,FALSE,red,1717,1717
a_3400,FALSE,red,1718,1718
a_34004,FALSE,red,1719,1719
a_34015,FALSE,red,1720,1720
a_34046,FALSE,red,1721,1721
a_34071,FALSE,red,1722,1722
a_3410,FALSE,red,1723,1723
a_34117,FALSE,red,1724,1724
a_34173,FALSE,red,1725,1725
a_34283,FALSE,red,1726,1726
a_3439,FALSE,red,1727,1727
a_344,FALSE,red,1728,1728
a_34402,FALSE,red,1729,1729
a_3442,FALSE,red,1730,1730
a_34467,FALSE,red,1731,1731
a_34604,FALSE,red,1732,1732
a_34631,FALSE,red,1733,1733
a_34682,FALSE,red,1734,1734
a_34709,FALSE,red,1735,1735
a_34751,FALSE,red,1736,1736
a_34779,FALSE,red,1737,1737
a_348,FALSE,red,1738,1738
a_3480,FALSE,red,1739,1739
a_34805,FALSE,red,1740,1740
a_34810,FALSE,red,1741,1741
a_34847,FALSE,red,1742,1742
a_34848,FALSE,red,1743,1743
a_34867,FALSE,red,1744,1744
a_3492,FALSE,red,1745,1745
a_34933,FALSE,red,1746,1746
a_34951,FALSE,red,1747,1747
a_34980,FALSE,red,1748,1748
a_3500,FALSE,red,1749,1749
a_35002,FALSE,red,1750,1750
a_35083,FALSE,red,1751,1751
a_35115,FALSE,red,1752,1752
a_35150,FALSE,red,1753,1753
a_35160,FALSE,red,1754,1754
a_35212,FALSE,red,1755,1755
a_35223,FALSE,red,1756,1756
a_35224,FALSE,red,1757,1757
a_35250,FALSE,red,1758,1758
a_35254,FALSE,red,1759,1759
a_35255,FALSE,red,1760,1760
a_35263,FALSE,red,1761,1761
a_35265,FALSE,red,1762,1762
a_35302,FALSE,red,1763,1763
a_35306,FALSE,red,1764,1764
a_3532,FALSE,red,1765,1765
a_3533,FALSE,red,1766,1766
a_35413,FALSE,red,1767,1767
a_3542,FALSE,red,1768,1768
a_35420,FALSE,red,1769,1769
a_35429,FALSE,red,1770,1770
a_3543,FALSE,red,1771,1771
a_35447,FALSE,red,1772,1772
a_35480,FALSE,red,1773,1773
a_35485,FALSE,red,1774,1774
a_35513,FALSE,red,1775,1775
a_35523,FALSE,red,1776,1776
a_35528,FALSE,red,1777,1777
a_35536,FALSE,red,1778,1778
a_35558,FALSE,red,1779,1779
a_3559,FALSE,red,1780,1780
a_35636,FALSE,red,1781,1781
a_35676,FALSE,red,1782,1782
a_35742,FALSE,red,1783,1783
a_3575,FALSE,red,1784,1784
a_35762,FALSE,red,1785,1785
a_35770,FALSE,red,1786,1786
a_35777,FALSE,red,1787,1787
a_35783,FALSE,red,1788,1788
a_35791,FALSE,red,1789,1789
a_35802,FALSE,red,1790,1790
a_35829,FALSE,red,1791,1791
a_3589,FALSE,red,1792,1792
a_35922,FALSE,red,1793,1793
a_35942,FALSE,red,1794,1794
a_35989,FALSE,red,1795,1795
a_36059,FALSE,red,1796,1796
a_3606,FALSE,red,1797,1797
a_36085,FALSE,red,1798,1798
a_36091,FALSE,red,1799,1799
a_36108,FALSE,red,1800,1800
a_36117,FALSE,red,1801,1801
a_36146,FALSE,red,1802,1802
a_36152,FALSE,red,1803,1803
a_36257,FALSE,red,1804,1804
a_36263,FALSE,red,1805,1805
a_36287,FALSE,red,1806,1806
a_36291,FALSE,red,1807,1807
a_36297,FALSE,red,1808,1808
a_3632,FALSE,red,1809,1809
a_36349,FALSE,red,1810,1810
a_36353,FALSE,red,1811,1811
a_36356,FALSE,red,1812,1812
a_36379,FALSE,red,1813,1813
a_36401,FALSE,red,1814,1814
a_36420,FALSE,red,1815,1815
a_36422,FALSE,red,1816,1816
a_36428,FALSE,red,1817,1817
a_36490,FALSE,red,1818,1818
a_36508,FALSE,red,1819,1819
a_36509,FALSE,red,1820,1820
a_36630,FALSE,red,1821,1821
a_36650,FALSE,red,1822,1822
a_36666,FALSE,red,1823,1823
a_36692,FALSE,red,1824,1824
a_36792,FALSE,red,1825,1825
a_36879,FALSE,red,1826,1826
a_36881,FALSE,red,1827,1827
a_36890,FALSE,red,1828,1828
a_36899,FALSE,red,1829,1829
a_36902,FALSE,red,1830,1830
a_36915,FALSE,red,1831,1831
a_36943,FALSE,red,1832,1832
a_36950,FALSE,red,1833,1833
a_36958,FALSE,red,1834,1834
a_37010,FALSE,red,1835,1835
a_37033,FALSE,red,1836,1836
a_37080,FALSE,red,1837,1837
a_37081,FALSE,red,1838,1838
a_37138,FALSE,red,1839,1839
a_37155,FALSE,red,1840,1840
a_37178,FALSE,red,1841,1841
a_37216,FALSE,red,1842,1842
a_37303,FALSE,red,1843,1843
a_3732,FALSE,red,1844,1844
a_37329,FALSE,red,1845,1845
a_3734,FALSE,red,1846,1846
a_37359,FALSE,red,1847,1847
a_37365,FALSE,red,1848,1848
a_37388,FALSE,red,1849,1849
a_3740,FALSE,red,1850,1850
a_37437,FALSE,red,1851,1851
a_37451,FALSE,red,1852,1852
a_37466,FALSE,red,1853,1853
a_37479,FALSE,red,1854,1854
a_37534,FALSE,red,1855,1855
a_37543,FALSE,red,1856,1856
a_3757,FALSE,red,1857,1857
a_37578,FALSE,red,1858,1858
a_37584,FALSE,red,1859,1859
a_3759,FALSE,red,1860,1860
a_37603,FALSE,red,1861,1861
a_37616,FALSE,red,1862,1862
a_37619,FALSE,red,1863,1863
a_37625,FALSE,red,1864,1864
a_37649,FALSE,red,1865,1865
a_37656,FALSE,red,1866,1866
a_37671,FALSE,red,1867,1867
a_37715,FALSE,red,1868,1868
a_37726,FALSE,red,1869,1869
a_3776,FALSE,red,1870,1870
a_37760,FALSE,red,1871,1871
a_3778,FALSE,red,1872,1872
a_37786,FALSE,red,1873,1873
a_37791,FALSE,red,1874,1874
a_37807,FALSE,red,1875,1875
a_37820,FALSE,red,1876,1876
a_37833,FALSE,red,1877,1877
a_37877,FALSE,red,1878,1878
a_37914,FALSE,red,1879,1879
a_3795,FALSE,red,1880,1880
a_37978,FALSE,red,1881,1881
a_37988,FALSE,red,1882,1882
a_38003,FALSE,red,1883,1883
a_3801,FALSE,red,1884,1884
a_38026,FALSE,red,1885,1885
a_3803,FALSE,red,1886,1886
a_38040,FALSE,red,1887,1887
a_38047,FALSE,red,1888,1888
a_38061,FALSE,red,1889,1889
a_38072,FALSE,red,1890,1890
a_38082,FALSE,red,1891,1891
a_38109,FALSE,red,1892,1892
a_38130,FALSE,red,1893,1893
a_38174,FALSE,red,1894,1894
a_38191,FALSE,red,1895,1895
a_382,FALSE,red,1896,1896
a_38204,FALSE,red,1897,1897
a_38269,FALSE,red,1898,1898
a_38272,FALSE,red,1899,1899
a_38285,FALSE,red,1900,1900
a_38297,FALSE,red,1901,1901
a_38330,FALSE,red,1902,1902
a_38342,FALSE,red,1903,1903
a_38420,FALSE,red,1904,1904
a_38429,FALSE,red,1905,1905
a_3845,FALSE,red,1906,1906
a_38461,FALSE,red,1907,1907
a_38491,FALSE,red,1908,1908
a_38496,FALSE,red,1909,1909
a_3852,FALSE,red,1910,1910
a_3853,FALSE,red,1911,1911
a_38562,FALSE,red,1912,1912
a_38635,FALSE,red,1913,1913
a_38676,FALSE,red,1914,1914
a_38687,FALSE,red,1915,1915
a_38691,FALSE,red,1916,1916
a_38695,FALSE,red,1917,1917
a_38712,FALSE,red,1918,1918
a_3877,FALSE,red,1919,1919
a_38800,FALSE,red,1920,1920
a_38820,FALSE,red,1921,1921
a_38828,FALSE,red,1922,1922
a_38852,FALSE,red,1923,1923
a_38896,FALSE,red,1924,1924
a_38901,FALSE,red,1925,1925
a_38939,FALSE,red,1926,1926
a_38948,FALSE,red,1927,1927
a_39001,FALSE,red,1928,1928
a_39005,FALSE,red,1929,1929
a_39013,FALSE,red,1930,1930
a_39022,FALSE,red,1931,1931
a_39031,FALSE,red,1932,1932
a_39037,FALSE,red,1933,1933
a_39040,FALSE,red,1934,1934
a_39044,FALSE,red,1935,1935
a_39053,FALSE,red,1936,1936
a_39062,FALSE,red,1937,1937
a_39063,FALSE,red,1938,1938
a_39118,FALSE,red,1939,1939
a_39123,FALSE,red,1940,1940
a_3914,FALSE,red,1941,1941
a_39142,FALSE,red,1942,1942
a_392,FALSE,red,1943,1943
a_39223,FALSE,red,1944,1944
a_39231,FALSE,red,1945,1945
a_39287,FALSE,red,1946,1946
a_39296,FALSE,red,1947,1947
a_39300,FALSE,red,1948,1948
a_39343,FALSE,red,1949,1949
a_39377,FALSE,red,1950,1950
a_39380,FALSE,red,1951,1951
a_39383,FALSE,red,1952,1952
a_39392,FALSE,red,1953,1953
a_39395,FALSE,red,1954,1954
a_39396,FALSE,red,1955,1955
a_39401,FALSE,red,1956,1956
a_39436,FALSE,red,1957,1957
a_39444,FALSE,red,1958,1958
a_39450,FALSE,red,1959,1959
a_3947,FALSE,red,1960,1960
a_39476,FALSE,red,1961,1961
a_39477,FALSE,red,1962,1962
a_39512,FALSE,red,1963,1963
a_3956,FALSE,red,1964,1964
a_39572,FALSE,red,1965,1965
a_3959,FALSE,red,1966,1966
a_39607,FALSE,red,1967,1967
a_39612,FALSE,red,1968,1968
a_39651,FALSE,red,1969,1969
a_39657,FALSE,red,1970,1970
a_39682,FALSE,red,1971,1971
a_39691,FALSE,red,1972,1972
a_39703,FALSE,red,1973,1973
a_3971,FALSE,red,1974,1974
a_39710,FALSE,red,1975,1975
a_39713,FALSE,red,1976,1976
a_39717,FALSE,red,1977,1977
a_39748,FALSE,red,1978,1978
a_39767,FALSE,red,1979,1979
a_39774,FALSE,red,1980,1980
a_39775,FALSE,red,1981,1981
a_39782,FALSE,red,1982,1982
a_39784,FALSE,red,1983,1983
a_39786,FALSE,red,1984,1984
a_39792,FALSE,red,1985,1985
a_3982,FALSE,red,1986,1986
a_3984,FALSE,red,1987,1987
a_39854,FALSE,red,1988,1988
a_39966,FALSE,red,1989,1989
a_39986,FALSE,red,1990,1990
a_4000,FALSE,red,1991,1991
a_40006,FALSE,red,1992,1992
a_40054,FALSE,red,1993,1993
a_40068,FALSE,red,1994,1994
a_4009,FALSE,red,1995,1995
a_40120,FALSE,red,1996,1996
a_40139,FALSE,red,1997,1997
a_40169,FALSE,red,1998,1998
a_40202,FALSE,red,1999,1999
a_40247,FALSE,red,2000,2000
a_40257,FALSE,red,2001,2001
a_4027,FALSE,red,2002,2002
a_40278,FALSE,red,2003,2003
a_4030,FALSE,red,2004,2004
a_4033,FALSE,red,2005,2005
a_40334,FALSE,red,2006,2006
a_40343,FALSE,red,2007,2007
a_40359,FALSE,red,2008,2008
a_40384,FALSE,red,2009,2009
a_4043,FALSE,red,2010,2010
a_40485,FALSE,red,2011,2011
a_40510,FALSE,red,2012,2012
a_40511,FALSE,red,2013,2013
a_40548,FALSE,red,2014,2014
a_40560,FALSE,red,2015,2015
a_40571,FALSE,red,2016,2016
a_40572,FALSE,red,2017,2017
a_406,FALSE,red,2018,2018
a_40642,FALSE,red,2019,2019
a_40648,FALSE,red,2020,2020
a_40662,FALSE,red,2021,2021
a_40663,FALSE,red,2022,2022
a_40667,FALSE,red,2023,2023
a_40702,FALSE,red,2024,2024
a_40707,FALSE,red,2025,2025
a_40738,FALSE,red,2026,2026
a_40791,FALSE,red,2027,2027
a_40802,FALSE,red,2028,2028
a_4082,FALSE,red,2029,2029
a_40832,FALSE,red,2030,2030
a_4084,FALSE,red,2031,2031
a_40857,FALSE,red,2032,2032
a_40873,FALSE,red,2033,2033
a_40874,FALSE,red,2034,2034
a_40888,FALSE,red,2035,2035
a_40897,FALSE,red,2036,2036
a_40933,FALSE,red,2037,2037
a_40963,FALSE,red,2038,2038
a_40966,FALSE,red,2039,2039
a_40968,FALSE,red,2040,2040
a_40972,FALSE,red,2041,2041
a_40977,FALSE,red,2042,2042
a_40991,FALSE,red,2043,2043
a_40996,FALSE,red,2044,2044
a_41008,FALSE,red,2045,2045
a_41053,FALSE,red,2046,2046
a_41085,FALSE,red,2047,2047
a_41088,FALSE,red,2048,2048
a_4110,FALSE,red,2049,2049
a_41101,FALSE,red,2050,2050
a_41117,FALSE,red,2051,2051
a_41121,FALSE,red,2052,2052
a_41148,FALSE,red,2053,2053
a_41155,FALSE,red,2054,2054
a_41175,FALSE,red,2055,2055
a_41182,FALSE,red,2056,2056
a_41198,FALSE,red,2057,2057
a_41202,FALSE,red,2058,2058
a_41215,FALSE,red,2059,2059
a_41217,FALSE,red,2060,2060
a_41226,FALSE,red,2061,2061
a_41240,FALSE,red,2062,2062
a_41248,FALSE,red,2063,2063
a_41259,FALSE,red,2064,2064
a_41260,FALSE,red,2065,2065
a_41264,FALSE,red,2066,2066
a_41267,FALSE,red,2067,2067
a_41273,FALSE,red,2068,2068
a_4128,FALSE,red,2069,2069
a_41297,FALSE,red,2070,2070
a_41307,FALSE,red,2071,2071
a_41324,FALSE,red,2072,2072
a_41330,FALSE,red,2073,2073
a_41346,FALSE,red,2074,2074
a_41360,FALSE,red,2075,2075
a_41363,FALSE,red,2076,2076
a_41367,FALSE,red,2077,2077
a_41391,FALSE,red,2078,2078
a_41393,FALSE,red,2079,2079
a_41397,FALSE,red,2080,2080
a_41407,FALSE,red,2081,2081
a_41466,FALSE,red,2082,2082
a_41500,FALSE,red,2083,2083
a_41502,FALSE,red,2084,2084
a_41504,FALSE,red,2085,2085
a_41511,FALSE,red,2086,2086
a_41515,FALSE,red,2087,2087
a_41530,FALSE,red,2088,2088
a_4154,FALSE,red,2089,2089
a_41548,FALSE,red,2090,2090
a_4156,FALSE,red,2091,2091
a_41576,FALSE,red,2092,2092
a_4158,FALSE,red,2093,2093
a_41586,FALSE,red,2094,2094
a_41592,FALSE,red,2095,2095
a_41595,FALSE,red,2096,2096
a_41600,FALSE,red,2097,2097
a_41604,FALSE,red,2098,2098
a_41622,FALSE,red,2099,2099
a_41629,FALSE,red,2100,2100
a_41640,FALSE,red,2101,2101
a_41641,FALSE,red,2102,2102
a_41680,FALSE,red,2103,2103
a_4174,FALSE,red,2104,2104
a_41742,FALSE,red,2105,2105
a_41743,FALSE,red,2106,2106
a_4176,FALSE,red,2107,2107
a_41763,FALSE,red,2108,2108
a_41764,FALSE,red,2109,2109
a_41772,FALSE,red,2110,2110
a_41789,FALSE,red,2111,2111
a_41803,FALSE,red,2112,2112
a_41814,FALSE,red,2113,2113
a_41825,FALSE,red,2114,2114
a_4184,FALSE,red,2115,2115
a_41872,FALSE,red,2116,2116
a_41879,FALSE,red,2117,2117
a_41896,FALSE,red,2118,2118
a_41898,FALSE,red,2119,2119
a_41903,FALSE,red,2120,2120
a_41907,FALSE,red,2121,2121
a_41909,FALSE,red,2122,2122
a_41912,FALSE,red,2123,2123
a_41929,FALSE,red,2124,2124
a_41946,FALSE,red,2125,2125
a_41952,FALSE,red,2126,2126
a_41963,FALSE,red,2127,2127
a_42029,FALSE,red,2128,2128
a_42038,FALSE,red,2129,2129
a_42055,FALSE,red,2130,2130
a_42056,FALSE,red,2131,2131
a_42073,FALSE,red,2132,2132
a_42075,FALSE,red,2133,2133
a_42100,FALSE,red,2134,2134
a_42111,FALSE,red,2135,2135
a_42112,FALSE,red,2136,2136
a_42125,FALSE,red,2137,2137
a_42133,FALSE,red,2138,2138
a_42146,FALSE,red,2139,2139
a_42159,FALSE,red,2140,2140
a_4216,FALSE,red,2141,2141
a_42162,FALSE,red,2142,2142
a_4223,FALSE,red,2143,2143
a_42273,FALSE,red,2144,2144
a_4230,FALSE,red,2145,2145
a_42328,FALSE,red,2146,2146
a_42339,FALSE,red,2147,2147
a_42341,FALSE,red,2148,2148
a_42343,FALSE,red,2149,2149
a_4235,FALSE,red,2150,2150
a_42466,FALSE,red,2151,2151
a_4248,FALSE,red,2152,2152
a_42513,FALSE,red,2153,2153
a_42608,FALSE,red,2154,2154
a_42610,FALSE,red,2155,2155
a_42623,FALSE,red,2156,2156
a_42627,FALSE,red,2157,2157
a_42633,FALSE,red,2158,2158
a_42638,FALSE,red,2159,2159
a_42640,FALSE,red,2160,2160
a_42658,FALSE,red,2161,2161
a_42664,FALSE,red,2162,2162
a_42710,FALSE,red,2163,2163
a_42716,FALSE,red,2164,2164
a_4272,FALSE,red,2165,2165
a_42721,FALSE,red,2166,2166
a_42727,FALSE,red,2167,2167
a_42746,FALSE,red,2168,2168
a_42760,FALSE,red,2169,2169
a_42807,FALSE,red,2170,2170
a_42818,FALSE,red,2171,2171
a_42836,FALSE,red,2172,2172
a_42844,FALSE,red,2173,2173
a_42879,FALSE,red,2174,2174
a_42901,FALSE,red,2175,2175
a_42981,FALSE,red,2176,2176
a_43005,FALSE,red,2177,2177
a_43029,FALSE,red,2178,2178
a_4304,FALSE,red,2179,2179
a_43060,FALSE,red,2180,2180
a_43072,FALSE,red,2181,2181
a_43120,FALSE,red,2182,2182
a_43129,FALSE,red,2183,2183
a_43135,FALSE,red,2184,2184
a_43181,FALSE,red,2185,2185
a_43199,FALSE,red,2186,2186
a_43200,FALSE,red,2187,2187
a_43207,FALSE,red,2188,2188
a_43213,FALSE,red,2189,2189
a_43223,FALSE,red,2190,2190
a_43309,FALSE,red,2191,2191
a_43323,FALSE,red,2192,2192
a_43338,FALSE,red,2193,2193
a_43340,FALSE,red,2194,2194
a_43346,FALSE,red,2195,2195
a_43351,FALSE,red,2196,2196
a_43357,FALSE,red,2197,2197
a_43366,FALSE,red,2198,2198
a_43377,FALSE,red,2199,2199
a_43380,FALSE,red,2200,2200
a_43389,FALSE,red,2201,2201
a_43404,FALSE,red,2202,2202
a_43417,FALSE,red,2203,2203
a_43419,FALSE,red,2204,2204
a_43425,FALSE,red,2205,2205
a_43431,FALSE,red,2206,2206
a_43462,FALSE,red,2207,2207
a_43465,FALSE,red,2208,2208
a_43492,FALSE,red,2209,2209
a_43496,FALSE,red,2210,2210
a_43506,FALSE,red,2211,2211
a_43511,FALSE,red,2212,2212
a_43516,FALSE,red,2213,2213
a_43518,FALSE,red,2214,2214
a_43524,FALSE,red,2215,2215
a_43553,FALSE,red,2216,2216
a_43564,FALSE,red,2217,2217
a_43623,FALSE,red,2218,2218
a_43627,FALSE,red,2219,2219
a_43642,FALSE,red,2220,2220
a_43646,FALSE,red,2221,2221
a_43696,FALSE,red,2222,2222
a_43697,FALSE,red,2223,2223
a_43704,FALSE,red,2224,2224
a_43709,FALSE,red,2225,2225
a_43714,FALSE,red,2226,2226
a_4376,FALSE,red,2227,2227
a_43760,FALSE,red,2228,2228
a_43811,FALSE,red,2229,2229
a_43896,FALSE,red,2230,2230
a_4393,FALSE,red,2231,2231
a_43953,FALSE,red,2232,2232
a_44012,FALSE,red,2233,2233
a_44015,FALSE,red,2234,2234
a_44060,FALSE,red,2235,2235
a_44073,FALSE,red,2236,2236
a_44081,FALSE,red,2237,2237
a_44090,FALSE,red,2238,2238
a_44112,FALSE,red,2239,2239
a_44130,FALSE,red,2240,2240
a_44183,FALSE,red,2241,2241
a_44249,FALSE,red,2242,2242
a_44264,FALSE,red,2243,2243
a_44276,FALSE,red,2244,2244
a_4431,FALSE,red,2245,2245
a_44315,FALSE,red,2246,2246
a_44336,FALSE,red,2247,2247
a_44340,FALSE,red,2248,2248
a_44377,FALSE,red,2249,2249
a_44380,FALSE,red,2250,2250
a_44467,FALSE,red,2251,2251
a_44481,FALSE,red,2252,2252
a_445,FALSE,red,2253,2253
a_4452,FALSE,red,2254,2254
a_44523,FALSE,red,2255,2255
a_44534,FALSE,red,2256,2256
a_44541,FALSE,red,2257,2257
a_44558,FALSE,red,2258,2258
a_4460,FALSE,red,2259,2259
a_44601,FALSE,red,2260,2260
a_44611,FALSE,red,2261,2261
a_44627,FALSE,red,2262,2262
a_44630,FALSE,red,2263,2263
a_44651,FALSE,red,2264,2264
a_44654,FALSE,red,2265,2265
a_44670,FALSE,red,2266,2266
a_44674,FALSE,red,2267,2267
a_44683,FALSE,red,2268,2268
a_44708,FALSE,red,2269,2269
a_44712,FALSE,red,2270,2270
a_44735,FALSE,red,2271,2271
a_44782,FALSE,red,2272,2272
a_44786,FALSE,red,2273,2273
a_44787,FALSE,red,2274,2274
a_44791,FALSE,red,2275,2275
a_44802,FALSE,red,2276,2276
a_44816,FALSE,red,2277,2277
a_44820,FALSE,red,2278,2278
a_44823,FALSE,red,2279,2279
a_44845,FALSE,red,2280,2280
a_44861,FALSE,red,2281,2281
a_44872,FALSE,red,2282,2282
a_44905,FALSE,red,2283,2283
a_44909,FALSE,red,2284,2284
a_4491,FALSE,red,2285,2285
a_4492,FALSE,red,2286,2286
a_4494,FALSE,red,2287,2287
a_44954,FALSE,red,2288,2288
a_44968,FALSE,red,2289,2289
a_44973,FALSE,red,2290,2290
a_44982,FALSE,red,2291,2291
a_44984,FALSE,red,2292,2292
a_44989,FALSE,red,2293,2293
a_4504,FALSE,red,2294,2294
a_45041,FALSE,red,2295,2295
a_45064,FALSE,red,2296,2296
a_45067,FALSE,red,2297,2297
a_45100,FALSE,red,2298,2298
a_45117,FALSE,red,2299,2299
a_45150,FALSE,red,2300,2300
a_45158,FALSE,red,2301,2301
a_45162,FALSE,red,2302,2302
a_45165,FALSE,red,2303,2303
a_45190,FALSE,red,2304,2304
a_45197,FALSE,red,2305,2305
a_45200,FALSE,red,2306,2306
a_4522,FALSE,red,2307,2307
a_4523,FALSE,red,2308,2308
a_45239,FALSE,red,2309,2309
a_45243,FALSE,red,2310,2310
a_4525,FALSE,red,2311,2311
a_45252,FALSE,red,2312,2312
a_45253,FALSE,red,2313,2313
a_45264,FALSE,red,2314,2314
a_45269,FALSE,red,2315,2315
a_4527,FALSE,red,2316,2316
a_45276,FALSE,red,2317,2317
a_4533,FALSE,red,2318,2318
a_4534,FALSE,red,2319,2319
a_45355,FALSE,red,2320,2320
a_45383,FALSE,red,2321,2321
a_45387,FALSE,red,2322,2322
a_45394,FALSE,red,2323,2323
a_45418,FALSE,red,2324,2324
a_45437,FALSE,red,2325,2325
a_45465,FALSE,red,2326,2326
a_45466,FALSE,red,2327,2327
a_45493,FALSE,red,2328,2328
a_45518,FALSE,red,2329,2329
a_45572,FALSE,red,2330,2330
a_45587,FALSE,red,2331,2331
a_45593,FALSE,red,2332,2332
a_45606,FALSE,red,2333,2333
a_45607,FALSE,red,2334,2334
a_45612,FALSE,red,2335,2335
a_45622,FALSE,red,2336,2336
a_45625,FALSE,red,2337,2337
a_45627,FALSE,red,2338,2338
a_45639,FALSE,red,2339,2339
a_45658,FALSE,red,2340,2340
a_45664,FALSE,red,2341,2341
a_45669,FALSE,red,2342,2342
a_45672,FALSE,red,2343,2343
a_45676,FALSE,red,2344,2344
a_45701,FALSE,red,2345,2345
a_45705,FALSE,red,2346,2346
a_45708,FALSE,red,2347,2347
a_45720,FALSE,red,2348,2348
a_45722,FALSE,red,2349,2349
a_45726,FALSE,red,2350,2350
a_45741,FALSE,red,2351,2351
a_4575,FALSE,red,2352,2352
a_45752,FALSE,red,2353,2353
a_45762,FALSE,red,2354,2354
a_45790,FALSE,red,2355,2355
a_45791,FALSE,red,2356,2356
a_45801,FALSE,red,2357,2357
a_45825,FALSE,red,2358,2358
a_45852,FALSE,red,2359,2359
a_45903,FALSE,red,2360,2360
a_45913,FALSE,red,2361,2361
a_45924,FALSE,red,2362,2362
a_45945,FALSE,red,2363,2363
a_45959,FALSE,red,2364,2364
a_45964,FALSE,red,2365,2365
a_460,FALSE,red,2366,2366
a_46003,FALSE,red,2367,2367
a_46012,FALSE,red,2368,2368
a_46030,FALSE,red,2369,2369
a_46034,FALSE,red,2370,2370
a_46037,FALSE,red,2371,2371
a_46039,FALSE,red,2372,2372
a_46051,FALSE,red,2373,2373
a_461,FALSE,red,2374,2374
a_4610,FALSE,red,2375,2375
a_46124,FALSE,red,2376,2376
a_46185,FALSE,red,2377,2377
a_46211,FALSE,red,2378,2378
a_46250,FALSE,red,2379,2379
a_46287,FALSE,red,2380,2380
a_46291,FALSE,red,2381,2381
a_46297,FALSE,red,2382,2382
a_463,FALSE,red,2383,2383
a_46313,FALSE,red,2384,2384
a_46338,FALSE,red,2385,2385
a_46352,FALSE,red,2386,2386
a_46361,FALSE,red,2387,2387
a_46367,FALSE,red,2388,2388
a_46374,FALSE,red,2389,2389
a_46398,FALSE,red,2390,2390
a_46401,FALSE,red,2391,2391
a_46405,FALSE,red,2392,2392
a_46407,FALSE,red,2393,2393
a_46422,FALSE,red,2394,2394
a_46447,FALSE,red,2395,2395
a_46453,FALSE,red,2396,2396
a_46465,FALSE,red,2397,2397
a_46469,FALSE,red,2398,2398
a_46477,FALSE,red,2399,2399
a_46488,FALSE,red,2400,2400
a_465,FALSE,red,2401,2401
a_46508,FALSE,red,2402,2402
a_46535,FALSE,red,2403,2403
a_46545,FALSE,red,2404,2404
a_46561,FALSE,red,2405,2405
a_46563,FALSE,red,2406,2406
a_46564,FALSE,red,2407,2407
a_46569,FALSE,red,2408,2408
a_4657,FALSE,red,2409,2409
a_46590,FALSE,red,2410,2410
a_4660,FALSE,red,2411,2411
a_46603,FALSE,red,2412,2412
a_46604,FALSE,red,2413,2413
a_46641,FALSE,red,2414,2414
a_46642,FALSE,red,2415,2415
a_46655,FALSE,red,2416,2416
a_46658,FALSE,red,2417,2417
a_46667,FALSE,red,2418,2418
a_46668,FALSE,red,2419,2419
a_46682,FALSE,red,2420,2420
a_46686,FALSE,red,2421,2421
a_46748,FALSE,red,2422,2422
a_46761,FALSE,red,2423,2423
a_46771,FALSE,red,2424,2424
a_46772,FALSE,red,2425,2425
a_46775,FALSE,red,2426,2426
a_46786,FALSE,red,2427,2427
a_46850,FALSE,red,2428,2428
a_4686,FALSE,red,2429,2429
a_46862,FALSE,red,2430,2430
a_46867,FALSE,red,2431,2431
a_46912,FALSE,red,2432,2432
a_46920,FALSE,red,2433,2433
a_4693,FALSE,red,2434,2434
a_46935,FALSE,red,2435,2435
a_4694,FALSE,red,2436,2436
a_46940,FALSE,red,2437,2437
a_46948,FALSE,red,2438,2438
a_46978,FALSE,red,2439,2439
a_46994,FALSE,red,2440,2440
a_47003,FALSE,red,2441,2441
a_47007,FALSE,red,2442,2442
a_47032,FALSE,red,2443,2443
a_47039,FALSE,red,2444,2444
a_47041,FALSE,red,2445,2445
a_47046,FALSE,red,2446,2446
a_47052,FALSE,red,2447,2447
a_47072,FALSE,red,2448,2448
a_47078,FALSE,red,2449,2449
a_47087,FALSE,red,2450,2450
a_47096,FALSE,red,2451,2451
a_47118,FALSE,red,2452,2452
a_47121,FALSE,red,2453,2453
a_47148,FALSE,red,2454,2454
a_47149,FALSE,red,2455,2455
a_47154,FALSE,red,2456,2456
a_47168,FALSE,red,2457,2457
a_47171,FALSE,red,2458,2458
a_47178,FALSE,red,2459,2459
a_47187,FALSE,red,2460,2460
a_47193,FALSE,red,2461,2461
a_47196,FALSE,red,2462,2462
a_47220,FALSE,red,2463,2463
a_47231,FALSE,red,2464,2464
a_47234,FALSE,red,2465,2465
a_47250,FALSE,red,2466,2466
a_47264,FALSE,red,2467,2467
a_47267,FALSE,red,2468,2468
a_47270,FALSE,red,2469,2469
a_47274,FALSE,red,2470,2470
a_47296,FALSE,red,2471,2471
a_47308,FALSE,red,2472,2472
a_47316,FALSE,red,2473,2473
a_47318,FALSE,red,2474,2474
a_47336,FALSE,red,2475,2475
a_47342,FALSE,red,2476,2476
a_47358,FALSE,red,2477,2477
a_47367,FALSE,red,2478,2478
a_47373,FALSE,red,2479,2479
a_47376,FALSE,red,2480,2480
a_47410,FALSE,red,2481,2481
a_47445,FALSE,red,2482,2482
a_47463,FALSE,red,2483,2483
a_47483,FALSE,red,2484,2484
a_47502,FALSE,red,2485,2485
a_47504,FALSE,red,2486,2486
a_47516,FALSE,red,2487,2487
a_47521,FALSE,red,2488,2488
a_47531,FALSE,red,2489,2489
