node1,node2,predicted_laybel
7044,1867,0.7924863430292497
8260,1867,0.7924863430292497
7289,1867,0.7924863430292497
7416,1867,0.7924863430292497
6824,1867,0.7924863430292497
8497,1867,0.7924863430292497
7761,1867,0.7924863430292497
6841,1867,0.7924863430292497
7155,1867,0.7924863430292497
8451,1867,0.7924863430292497
8258,1867,0.7924863430292497
7568,1867,0.7924863430292497
7217,1867,0.7924863430292497
8527,1867,0.7924863430292497
7955,1867,0.7924863430292497
7248,1867,0.7924863430292497
8733,1867,0.7924863430292497
8537,1867,0.7924863430292497
7391,1867,0.7924863430292497
8541,1867,0.7924863430292497
7603,1867,0.7924863430292497
8852,1867,0.7924863430292497
8713,1867,0.7924863430292497
7063,1867,0.7924863430292497
7927,1867,0.7924863430292497
7662,1867,0.7924863430292497
7859,1867,0.7924863430292497
6983,1867,0.7924863430292497
7941,1867,0.7924863430292497
7090,1867,0.7924863430292497
7987,1867,0.7924863430292497
7816,1867,0.7924863430292497
7410,1867,0.7924863430292497
6756,1867,0.7924863430292497
7161,1867,0.7924863430292497
8647,1867,0.7924863430292497
8345,1867,0.7924863430292497
8683,1867,0.7924863430292497
7150,1867,0.7924863430292497
7489,1867,0.7924863430292497
7838,1867,0.7924863430292497
7560,1867,0.7924863430292497
8596,1867,0.7924863430292497
7579,1867,0.7924863430292497
8039,1867,0.7924863430292497
8111,1867,0.7924863430292497
6823,1867,0.7924863430292497
8034,1867,0.7924863430292497
7936,1867,0.7924863430292497
7989,1867,0.7924863430292497
7095,1867,0.7924863430292497
7758,1867,0.7924863430292497
8957,1867,0.7924863430292497
7646,1867,0.7924863430292497
8276,1867,0.7924863430292497
8536,1867,0.7924863430292497
7733,1867,0.7924863430292497
7191,1867,0.7924863430292497
8256,1867,0.7924863430292497
8959,1867,0.7924863430292497
7103,1867,0.7924863430292497
7406,1867,0.7924863430292497
8565,1867,0.7924863430292497
7698,1867,0.7924863430292497
7293,1867,0.7924863430292497
7825,1867,0.7924863430292497
8304,1867,0.7924863430292497
8960,1867,0.7924863430292497
8312,1867,0.7924863430292497
7615,1867,0.7924863430292497
7020,1867,0.7924863430292497
8176,1867,0.7924863430292497
8734,1867,0.7924863430292497
7213,1867,0.7924863430292497
7402,1867,0.7924863430292497
7881,1867,0.7924863430292497
8642,1867,0.7924863430292497
8686,1867,0.7924863430292497
8389,1867,0.7924863430292497
8636,1867,0.7924863430292497
6810,1867,0.7924863430292497
8299,1867,0.7924863430292497
8273,1867,0.7924863430292497
7465,1867,0.7924863430292497
7672,1867,0.7924863430292497
8082,1867,0.7924863430292497
8612,1867,0.7924863430292497
8693,1867,0.7924863430292497
7276,1867,0.7924863430292497
7564,1867,0.7924863430292497
8666,1867,0.7924863430292497
7717,1867,0.7924863430292497
8344,1867,0.7924863430292497
8771,1867,0.7924863430292497
7209,1867,0.7924863430292497
7517,1867,0.7924863430292497
7691,1867,0.7924863430292497
6828,1867,0.7924863430292497
8854,1867,0.7924863430292497
8160,1867,0.7924863430292497
7866,1867,0.7924863430292497
7469,1867,0.7924863430292497
7353,1867,0.7924863430292497
7878,1867,0.7924863430292497
7337,1867,0.7924863430292497
7549,1867,0.7924863430292497
7722,1867,0.7924863430292497
7015,1867,0.7924863430292497
7241,1867,0.7924863430292497
7251,1867,0.7924863430292497
8164,1867,0.7924863430292497
7855,1867,0.7924863430292497
7464,1867,0.7924863430292497
7954,1867,0.7924863430292497
8625,1867,0.7924863430292497
8056,1867,0.7924863430292497
8660,1867,0.7924863430292497
8072,1867,0.7924863430292497
6924,1867,0.7924863430292497
8498,1867,0.7924863430292497
6993,1867,0.7924863430292497
7201,1867,0.7924863430292497
8773,1867,0.7924863430292497
7340,1867,0.7924863430292497
6830,1867,0.7924863430292497
6801,1867,0.7924863430292497
6843,1867,0.7924863430292497
6888,1867,0.7924863430292497
8051,1867,0.7924863430292497
8763,1867,0.7924863430292497
6929,1867,0.7924863430292497
7921,1867,0.7924863430292497
8943,1867,0.7924863430292497
7505,1867,0.7924863430292497
8265,1867,0.7924863430292497
8113,1867,0.7924863430292497
7870,1867,0.7924863430292497
8512,1867,0.7924863430292497
7632,1867,0.7924863430292497
8033,1867,0.7924863430292497
7720,1867,0.7924863430292497
8591,1867,0.7924863430292497
6809,1867,0.7924863430292497
6848,1867,0.7924863430292497
8014,1867,0.7924863430292497
8929,1867,0.7924863430292497
7062,1867,0.7924863430292497
6806,1867,0.7924863430292497
8302,1867,0.7924863430292497
7891,1867,0.7924863430292497
8278,1867,0.7924863430292497
7322,1867,0.7924863430292497
8542,1867,0.7924863430292497
8605,1867,0.7924863430292497
8593,1867,0.7924863430292497
7119,1867,0.7924863430292497
8130,1867,0.7924863430292497
6918,1867,0.7924863430292497
6758,1867,0.7924863430292497
6759,1867,0.7924863430292497
7142,1867,0.7924863430292497
8203,1867,0.7924863430292497
7548,1867,0.7924863430292497
7047,1867,0.7924863430292497
7525,1867,0.7924863430292497
8121,1867,0.7924863430292497
8706,1867,0.7924863430292497
8333,1867,0.7924863430292497
6833,1867,0.7924863430292497
7411,1867,0.7924863430292497
8112,1867,0.7924863430292497
8078,1867,0.7924863430292497
7271,1867,0.7924863430292497
7920,1867,0.7924863430292497
8305,1867,0.7924863430292497
7974,1867,0.7924863430292497
8180,1867,0.7924863430292497
8428,1867,0.7924863430292497
8244,1867,0.7924863430292497
8550,1867,0.7924863430292497
7504,1867,0.7924863430292497
7376,1867,0.7924863430292497
8953,1867,0.7924863430292497
6793,1867,0.7924863430292497
8806,1867,0.7924863430292497
8739,1867,0.7924863430292497
7291,1867,0.7924863430292497
8825,1867,0.7924863430292497
8741,1867,0.7924863430292497
8307,1867,0.7924863430292497
8356,1867,0.7924863430292497
7556,1867,0.7924863430292497
6981,1867,0.7924863430292497
8301,1867,0.7924863430292497
8142,1867,0.7924863430292497
7711,1867,0.7924863430292497
8252,1867,0.7924863430292497
7730,1867,0.7924863430292497
8408,1867,0.7924863430292497
7751,1867,0.7924863430292497
7917,1867,0.7924863430292497
7860,1867,0.7924863430292497
7050,1867,0.7924863430292497
8677,1867,0.7924863430292497
8526,1867,0.7924863430292497
7130,1867,0.7924863430292497
8274,1867,0.7924863430292497
8723,1867,0.7924863430292497
8564,1867,0.7924863430292497
7566,1867,0.7924863430292497
6919,1867,0.7924863430292497
8649,1867,0.7924863430292497
6747,1867,0.7924863430292497
7250,1867,0.7924863430292497
8081,1867,0.7924863430292497
8588,1867,0.7924863430292497
6752,1867,0.7924863430292497
8403,1867,0.7924863430292497
7893,1867,0.7924863430292497
8091,1867,0.7924863430292497
7456,1867,0.7924863430292497
8714,1867,0.7924863430292497
7412,1867,0.7924863430292497
8585,1867,0.7924863430292497
7326,1867,0.7924863430292497
7308,1867,0.7924863430292497
8906,1867,0.7924863430292497
8368,1867,0.7924863430292497
7820,1867,0.7924863430292497
7923,1867,0.7924863430292497
8262,1867,0.7924863430292497
8757,1867,0.7924863430292497
7853,1867,0.7924863430292497
7856,1867,0.7924863430292497
7858,1867,0.7924863430292497
7314,1867,0.7924863430292497
7850,1867,0.7924863430292497
6783,1867,0.7924863430292497
8826,1867,0.7924863430292497
8084,1867,0.7924863430292497
7912,1867,0.7924863430292497
7104,1867,0.7924863430292497
8045,1867,0.7924863430292497
8810,1867,0.7924863430292497
7255,1867,0.7924863430292497
8095,1867,0.7924863430292497
8020,1867,0.7924863430292497
8638,1867,0.7924863430292497
8177,1867,0.7924863430292497
7415,1867,0.7924863430292497
8037,1867,0.7924863430292497
7647,1867,0.7924863430292497
8559,1867,0.7924863430292497
7268,1867,0.7924863430292497
7958,1867,0.7924863430292497
7947,1867,0.7924863430292497
8092,1867,0.7924863430292497
7901,1867,0.7924863430292497
8079,1867,0.7924863430292497
8370,1867,0.7924863430292497
8201,1867,0.7924863430292497
8601,1867,0.7924863430292497
7694,1867,0.7924863430292497
8630,1867,0.7924863430292497
8720,1867,0.7924863430292497
8843,1867,0.7924863430292497
8571,1867,0.7924863430292497
8570,1867,0.7924863430292497
8865,1867,0.7924863430292497
7550,1867,0.7924863430292497
8335,1867,0.7924863430292497
8700,1867,0.7924863430292497
8901,1867,0.7924863430292497
8705,1867,0.7924863430292497
8108,1867,0.7924863430292497
8237,1867,0.7924863430292497
8610,1867,0.7924863430292497
6826,1867,0.7924863430292497
8729,1867,0.7924863430292497
8334,1867,0.7924863430292497
8124,1867,0.7924863430292497
8580,1867,0.7924863430292497
8182,1867,0.7924863430292497
8106,1867,0.7924863430292497
7807,1867,0.7924863430292497
8093,1867,0.7924863430292497
7734,1867,0.7924863430292497
7762,1867,0.7924863430292497
7693,1867,0.7924863430292497
7896,1867,0.7924863430292497
6950,1867,0.7924863430292497
7551,1867,0.7924863430292497
7988,1867,0.7924863430292497
7543,1867,0.7924863430292497
7199,1867,0.7924863430292497
7025,1867,0.7924863430292497
7435,1867,0.7924863430292497
7169,1867,0.7924863430292497
8135,1867,0.7924863430292497
6865,1867,0.7924863430292497
8767,1867,0.7924863430292497
6879,1867,0.7924863430292497
8197,1867,0.7924863430292497
7996,1867,0.7924863430292497
8483,1867,0.7924863430292497
8815,1867,0.7924863430292497
8961,1867,0.7924863430292497
7864,1867,0.7924863430292497
8651,1867,0.7924863430292497
192,1867,0.7924863430292497
245,1867,0.7924863430292497
1635,1867,0.7924863430292497
1732,1867,0.7924863430292497
1867,2087,0.7924863430292497
1867,2101,0.7924863430292497
1867,3017,0.7924863430292497
1867,3449,0.7924863430292497
1867,4299,0.7924863430292497
1867,4573,0.7924863430292497
1867,4631,0.7924863430292497
1867,4705,0.7924863430292497
1867,4784,0.7924863430292497
